id,description,iamges,url
Schaltschrankkühler AIR-CC10-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1717-medium_default/schaltschrankkuehler-air-cc10-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/123-226-schaltschrankkuehler-air-cc10-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC15-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1718-medium_default/schaltschrankkuehler-air-cc15-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/124-227-schaltschrankkuehler-air-cc15-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC25-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1719-medium_default/schaltschrankkuehler-air-cc25-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/125-228-schaltschrankkuehler-air-cc25-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC30-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1720-medium_default/schaltschrankkuehler-air-cc30-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/126-229-schaltschrankkuehler-air-cc30-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC40-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1722-medium_default/schaltschrankkuehler-air-cc40-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/127-230-schaltschrankkuehler-air-cc40-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC50-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1735-medium_default/schaltschrankkuehler-air-cc50-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/128-231-schaltschrankkuehler-air-cc50-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC60-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1737-medium_default/schaltschrankkuehler-air-cc60-ip54-.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/129-232-schaltschrankkuehler-air-cc60-ip54-.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC70-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1738-medium_default/schaltschrankkuehler-air-cc70-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/130-233-schaltschrankkuehler-air-cc70-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC80-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1736-medium_default/schaltschrankkuehler-air-cc80-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/131-234-schaltschrankkuehler-air-cc80-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC4-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1635-medium_default/der-schaltschrankkuehler-air-cc4-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/140-313-der-schaltschrankkuehler-air-cc4-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC8-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1637-medium_default/der-schaltschrankkuehler-air-cc8-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/141-314-der-schaltschrankkuehler-air-cc8-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC10-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/2025-medium_default/schaltschrankkuehler-air-cc10-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/327-725-schaltschrankkuehler-air-cc10-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC15-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1723-medium_default/der-schaltschrankkuehler-air-cc15-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/142-315-der-schaltschrankkuehler-air-cc15-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC25-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1724-medium_default/der-schaltschrankkuehler-air-cc25-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/143-316-der-schaltschrankkuehler-air-cc25-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC30-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1725-medium_default/der-schaltschrankkuehler-air-cc30-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/144-317-der-schaltschrankkuehler-air-cc30-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler  AIR-CC40-IP14,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1726-medium_default/schaltschrankkuehler-air-cc40-ip14.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/145-318-schaltschrankkuehler-air-cc40-ip14.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC104-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/635-medium_default/der-schaltschrankkuehler-air-cc104-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/146-319-der-schaltschrankkuehler-air-cc104-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC108-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/638-medium_default/schaltschrankkuehler-air-cc108-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/147-320-schaltschrankkuehler-air-cc108-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC110-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/2021-medium_default/schaltschrankkuehler-air-cc110-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/326-717-schaltschrankkuehler-air-cc110-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC115-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1764-medium_default/schaltschrankkuehler-air-cc115-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/148-321-schaltschrankkuehler-air-cc115-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC125-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1765-medium_default/schaltschrankkuehler-air-cc125-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/149-322-schaltschrankkuehler-air-cc125-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC130-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1766-medium_default/schaltschrankkuehler-air-cc130-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/150-323-schaltschrankkuehler-air-cc130-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC140-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1767-medium_default/schaltschrankkuehler-air-cc140-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/151-324-schaltschrankkuehler-air-cc140-ip66.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC110-316L-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/2018-medium_default/schaltschrankkuehler-air-cc110-316l-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/325-722-schaltschrankkuehler-air-cc110-316l-ip66.html#/26-material-edelstahl_316l
Schaltschrankkühler AIR-CC115-316L-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1763-medium_default/schaltschrankkuehler-air-cc115-316l-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/152-721-schaltschrankkuehler-air-cc115-316l-ip66.html#/26-material-edelstahl_316l
Schaltschrankkühler AIR-CC125-316L-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1758-medium_default/schaltschrankkuehler-air-cc125-316l-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/153-719-schaltschrankkuehler-air-cc125-316l-ip66.html#/26-material-edelstahl_316l
Schaltschrankkühler AIR-CC130-316L-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1760-medium_default/schaltschrankkuehler-air-cc130-316l-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/154-718-schaltschrankkuehler-air-cc130-316l-ip66.html#/26-material-edelstahl_316l
Schaltschrankkühler AIR-CC140-316L-IP66,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1761-medium_default/schaltschrankkuehler-air-cc140-316l-ip66.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/155-720-schaltschrankkuehler-air-cc140-316l-ip66.html#/26-material-edelstahl_316l
Wirbelrohre Vortex Tube AIR-M2H,Vortex Wirbelrohre (Vortex Tube) werden aus Edelstahl gefertigt. Generatoren und Ventile bestehen aus Messing. Dies ermöglicht einen vielfältigen Einsatz und eine lange Lebensdauer (die meisten Konkurrenzrohre verfügen über Kunststoffgeneratoren). Sie eignen sich daher auch besonders für den Einsatz bei hohen Temperaturen und erfordern somit keine zusätzlichen Investitionen. Die erzeugten Temperaturen können von -46ºC bis + 127ºC reichen. Design und Materialqualität der Vortex Wirbelrohre (Vortex Tube) garantieren langfristig zuverlässige Ergebnisse ohne Wartungsaufwand. Die Vortex Wirbelrohre (Vortex Tube) arbeiten mit einer Standard- Druckluftversorgung.,https://www.air-masters.eu/1645-medium_default/wirbelrohre-vortex-tube-air-m2h.jpg,https://www.air-masters.eu/de/wirbelrohre-vortex-tubes/75-143-wirbelrohre-vortex-tube-air-m2h.html#/29-material-rostfreier_stahl/32-zubehor-nur_wirbelrohr
Wirbelrohre Vortex Tube AIR-M4H,Vortex Wirbelrohre (Vortex Tube) werden aus Edelstahl gefertigt. Generatoren und Ventile bestehen aus Messing. Dies ermöglicht einen vielfältigen Einsatz und eine lange Lebensdauer (die meisten Konkurrenzrohre verfügen über Kunststoffgeneratoren). Sie eignen sich daher auch besonders für den Einsatz bei hohen Temperaturen und erfordern somit keine zusätzlichen Investitionen. Die erzeugten Temperaturen können von -46ºC bis + 127ºC reichen. Design und Materialqualität der Vortex Wirbelrohre (Vortex Tube) garantieren langfristig zuverlässige Ergebnisse ohne Wartungsaufwand. Die Vortex Wirbelrohre (Vortex Tube) arbeiten mit einer Standard- Druckluftversorgung.,https://www.air-masters.eu/1646-medium_default/wirbelrohre-vortex-tube-air-m4h.jpg,https://www.air-masters.eu/de/wirbelrohre-vortex-tubes/77-145-wirbelrohre-vortex-tube-air-m4h.html#/29-material-rostfreier_stahl/32-zubehor-nur_wirbelrohr
Wirbelrohre Vortex Tube AIR-M8H,Vortex Wirbelrohre (Vortex Tube) werden aus Edelstahl gefertigt. Generatoren und Ventile bestehen aus Messing. Dies ermöglicht einen vielfältigen Einsatz und eine lange Lebensdauer (die meisten Konkurrenzrohre verfügen über Kunststoffgeneratoren). Sie eignen sich daher auch besonders für den Einsatz bei hohen Temperaturen und erfordern somit keine zusätzlichen Investitionen. Die erzeugten Temperaturen können von -46ºC bis + 127ºC reichen. Design und Materialqualität der Vortex Wirbelrohre (Vortex Tube) garantieren langfristig zuverlässige Ergebnisse ohne Wartungsaufwand. Die Vortex Wirbelrohre (Vortex Tube) arbeiten mit einer Standard- Druckluftversorgung.,https://www.air-masters.eu/1648-medium_default/wirbelrohre-vortex-tube-air-m8h.jpg,https://www.air-masters.eu/de/wirbelrohre-vortex-tubes/78-146-wirbelrohre-vortex-tube-air-m8h.html#/29-material-rostfreier_stahl/32-zubehor-nur_wirbelrohr
Wirbelrohre Vortex Tube AIR-M10H,Vortex Wirbelrohre (Vortex Tube) werden aus Edelstahl gefertigt. Generatoren und Ventile bestehen aus Messing. Dies ermöglicht einen vielfältigen Einsatz und eine lange Lebensdauer (die meisten Konkurrenzrohre verfügen über Kunststoffgeneratoren). Sie eignen sich daher auch besonders für den Einsatz bei hohen Temperaturen und erfordern somit keine zusätzlichen Investitionen. Die erzeugten Temperaturen können von -46ºC bis + 127ºC reichen. Design und Materialqualität der Vortex Wirbelrohre (Vortex Tube) garantieren langfristig zuverlässige Ergebnisse ohne Wartungsaufwand. Die Vortex Wirbelrohre (Vortex Tube) arbeiten mit einer Standard- Druckluftversorgung.,https://www.air-masters.eu/1651-medium_default/wirbelrohre-vortex-tube-air-m10h.jpg,https://www.air-masters.eu/de/wirbelrohre-vortex-tubes/79-147-wirbelrohre-vortex-tube-air-m10h.html#/29-material-rostfreier_stahl/32-zubehor-nur_wirbelrohr
